schema_version,corpus_release_id,poet_id,poet_name,poem_id,title,relative_path,source_bytes,source_sha256,canonical_text_sha256,unicode_character_count,physical_line_count,nonblank_line_count,inventory_word_estimate,warning_codes
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-44092c1b290c5850,To a Skylark,Percy Bysshe Shelley/To a Skylark.txt,3203,1d50f56ef83e2e5e0bba96bba13511a84b5a41bd8fb2072c6db271192c111b1b,1d50f56ef83e2e5e0bba96bba13511a84b5a41bd8fb2072c6db271192c111b1b,3189,130,108,573,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-c6868d6ab42940a4,To a Star,Percy Bysshe Shelley/To a Star.txt,1582,455fe9b180866c2afe0a9982df4e3ae633cac9f413abec8e44240351342d96c0,455fe9b180866c2afe0a9982df4e3ae633cac9f413abec8e44240351342d96c0,1558,54,47,267,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-e0491c3b2e9ca34b,To Constantia,Percy Bysshe Shelley/To Constantia.txt,511,eeac3a732fdf1e706e540eae4fcd3067cc5829af3ab6deb9d4ab80e6fdac9875,eeac3a732fdf1e706e540eae4fcd3067cc5829af3ab6deb9d4ab80e6fdac9875,505,22,19,94,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7cc51c34923a7780,To Death,Percy Bysshe Shelley/To Death.txt,1833,f863be780fb7a4658a257c17a8be6a5a48a8ae1494d0b8236fa8566497c15648,f863be780fb7a4658a257c17a8be6a5a48a8ae1494d0b8236fa8566497c15648,1797,54,49,301,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2b6c5ec219fd83d4,To Edward Williams,Percy Bysshe Shelley/To Edward Williams.txt,3969,9442b8815273194c4f1b3063f356825c8463c9386938865814ca53fb35b39c2f,9442b8815273194c4f1b3063f356825c8463c9386938865814ca53fb35b39c2f,3915,140,120,673,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2735f53d1a0b90a5,To Emilia Viviani,Percy Bysshe Shelley/To Emilia Viviani.txt,484,d0bdb9557002f981f3fb794bca4e536cebdebeeb1f4b8335887a887ff5638b55,d0bdb9557002f981f3fb794bca4e536cebdebeeb1f4b8335887a887ff5638b55,480,19,17,90,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-0f6ade975683e6a3,To Harriet - O thou bright Sun! beneath the dark blue line,Percy Bysshe Shelley/To Harriet - O thou bright Sun! beneath the dark blue line.txt,626,2e6701ee51b80ab698ec0cbd079f47391c06a4903222ebfa38e29a1c712f7d47,2e6701ee51b80ab698ec0cbd079f47391c06a4903222ebfa38e29a1c712f7d47,624,16,15,104,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-318b471a3867efd3,To Harriet - Thy look of love has power to calm,Percy Bysshe Shelley/To Harriet - Thy look of love has power to calm.txt,1016,c5b7ed34f5d0f7c9eae864965b16ff0fb481f061ba8ee3349674dcce3baccd06,c5b7ed34f5d0f7c9eae864965b16ff0fb481f061ba8ee3349674dcce3baccd06,1002,36,31,187,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-380ecc06be642d37,To Ianthe,Percy Bysshe Shelley/To Ianthe.txt,630,7b07a8f9ddf4aa16b07c1006425240879af0c56b603291e5b318c1cc1785bbb4,7b07a8f9ddf4aa16b07c1006425240879af0c56b603291e5b318c1cc1785bbb4,624,16,15,109,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-6406be7177ff5770,To Ireland,Percy Bysshe Shelley/To Ireland.txt,1204,42a9e95cb73a7341bf6ea765481b9846a407bf8bee95928858f65e08c9d6e1dd,42a9e95cb73a7341bf6ea765481b9846a407bf8bee95928858f65e08c9d6e1dd,1196,34,31,204,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-c3fdd117c25d1198,To Jane the Invitation,Percy Bysshe Shelley/To Jane the Invitation.txt,2505,c20ad3181fdaea565207c650d0a22b889de4105c777d6786e9d65fbf734aa759,c20ad3181fdaea565207c650d0a22b889de4105c777d6786e9d65fbf734aa759,2475,79,75,428,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-854b8ac23b4a1614,To Jane the Recollection,Percy Bysshe Shelley/To Jane the Recollection.txt,3056,693bd651123e868e87e6b0a390811d3d59571db6867b8c2a859a801a4a22edbd,693bd651123e868e87e6b0a390811d3d59571db6867b8c2a859a801a4a22edbd,3018,107,101,534,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a5f7bf315b0415ac,To Mary Wollstonecraft Godwin,Percy Bysshe Shelley/To Mary Wollstonecraft Godwin.txt,2078,ffb7d58c4ffb658f6abd16c38368c184de3547cda958d3f4469acc17c3dc92d5,ffb7d58c4ffb658f6abd16c38368c184de3547cda958d3f4469acc17c3dc92d5,2044,77,65,369,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-6f99049f386b9c7d,To Night,Percy Bysshe Shelley/To Night.txt,1162,414f4d9744f5fa6a698f9a40444ab689ddae0a89dee5c6a087afae729cd9c72f,414f4d9744f5fa6a698f9a40444ab689ddae0a89dee5c6a087afae729cd9c72f,1144,48,42,202,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-040efe465647b0d5,To Sophia [miss Stacey],Percy Bysshe Shelley/To Sophia [miss Stacey].txt,871,07a604854157c1decafcfdea4a806c634714e563116cb80e4aac4416eb7e6787,07a604854157c1decafcfdea4a806c634714e563116cb80e4aac4416eb7e6787,863,33,29,156,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-5bde1b8a445fba24,To the Lord Chancellor,Percy Bysshe Shelley/To the Lord Chancellor.txt,3633,216b9b1945227ac155dc03db40b6cf22adfb996ffc6c7a821244f88e1c891ba4,216b9b1945227ac155dc03db40b6cf22adfb996ffc6c7a821244f88e1c891ba4,3533,114,96,592,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-093564f4901a7861,To the Moon,Percy Bysshe Shelley/To the Moon.txt,316,e1915b8314b024c8bf22c6f1ff7c1dfbdbb0bdef8a3a8ccb429df4ffb1bb0f8d,e1915b8314b024c8bf22c6f1ff7c1dfbdbb0bdef8a3a8ccb429df4ffb1bb0f8d,314,13,11,52,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7c45c9034f22d8d6,To the Moonbeam,Percy Bysshe Shelley/To the Moonbeam.txt,961,d76666f1798aeea4840e0fbd908cf4cbe951ff8454de4410624c25c23ede1645,d76666f1798aeea4840e0fbd908cf4cbe951ff8454de4410624c25c23ede1645,951,38,34,162,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-ea707777d52bbbee,To the Nile,Percy Bysshe Shelley/To the Nile.txt,1069,0e7774eabb9375935ba1d4aaa6ece7466f15c869aeee9ca37dafcb999f5a7fea,0e7774eabb9375935ba1d4aaa6ece7466f15c869aeee9ca37dafcb999f5a7fea,1035,23,21,163,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-90b5e53b190bb650,To the Queen of My Heart,Percy Bysshe Shelley/To the Queen of My Heart.txt,34764,71cb430b3d17c40b0d8bba899ba24713021aea892269e1e3934667b205aa8b27,71cb430b3d17c40b0d8bba899ba24713021aea892269e1e3934667b205aa8b27,34158,1012,875,4960,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a35c11c15b7e2b47,To the Republicans of North America,Percy Bysshe Shelley/To the Republicans of North America.txt,1323,ef111b444a3b14b5d96db219e702d4318781990b888b43960ca75c8c5959eed5,ef111b444a3b14b5d96db219e702d4318781990b888b43960ca75c8c5959eed5,1293,49,45,216,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-e9d6d4972ef1eae1,To William Shelley - 1,Percy Bysshe Shelley/To William Shelley - 1.txt,2656,540623b19d748edae5b10ab10e4384ead785c90ca6d510ef6a21b00f0e8fc3ce,540623b19d748edae5b10ab10e4384ead785c90ca6d510ef6a21b00f0e8fc3ce,2640,80,73,442,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-95da5fcf405aba6e,To Wordsworth,Percy Bysshe Shelley/To Wordsworth.txt,2447,ecb1e089bb51b97bd848f2e4bc63b125831e2a2cfe8cc99488588745e030962b,ecb1e089bb51b97bd848f2e4bc63b125831e2a2cfe8cc99488588745e030962b,2407,80,67,416,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a21248203623f79b,Variation of the Song of the Moon,Percy Bysshe Shelley/Variation of the Song of the Moon.txt,411,40f1000890d0e41a2d6e3e925bcb404d8a0bf28b9cc4f814565718404eeb2a7a,40f1000890d0e41a2d6e3e925bcb404d8a0bf28b9cc4f814565718404eeb2a7a,407,16,15,76,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a9e410505ebdc4bd,Verses on a Cat,Percy Bysshe Shelley/Verses on a Cat.txt,772,9f34b5f26ea385fd11dec3736c53329764bbea6f01e495504bd9d4671d00fb40,9f34b5f26ea385fd11dec3736c53329764bbea6f01e495504bd9d4671d00fb40,772,41,36,145,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-9047193354fafd32,War,Percy Bysshe Shelley/War.txt,8994,949da9f8de9221f1c27b7422560ae92072d50db0fd626ea0b8f3c7ee62453800,949da9f8de9221f1c27b7422560ae92072d50db0fd626ea0b8f3c7ee62453800,8804,242,216,1563,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-ceb222692d9856db,"With a Guitar, to Jane","Percy Bysshe Shelley/With a Guitar, to Jane.txt",3407,1f7727adf0b7ba8e5e129a61a64d4258dc63da95c0aff71bc9eca41929a24583,1f7727adf0b7ba8e5e129a61a64d4258dc63da95c0aff71bc9eca41929a24583,3387,105,102,575,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-2332fa537a079339,'Obscuri sub luce maligna.'--VIRG,Samuel Taylor Coleridge/'Obscuri sub luce maligna.'--VIRG.txt,293,5a8305f95a3c544edf55f7a30e4bb2e7ccc25654d99ca919b3b51338e8ca95b1,5a8305f95a3c544edf55f7a30e4bb2e7ccc25654d99ca919b3b51338e8ca95b1,293,8,8,50,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-927891387af6941e,(Second Version.),Samuel Taylor Coleridge/(Second Version.).txt,647,269e0669199466439962d33680c78893670e5898a2dae356ff09850917cead89,269e0669199466439962d33680c78893670e5898a2dae356ff09850917cead89,647,17,14,107,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-268015b8ce76d497,[Coeli Enarrant.],Samuel Taylor Coleridge/[Coeli Enarrant.].txt,169,4965c53de271b5afc7d1ce6abe62f0647b4fc5cece1820b8590fac8d15486b87,4965c53de271b5afc7d1ce6abe62f0647b4fc5cece1820b8590fac8d15486b87,169,4,4,32,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-ac9b216b4e31b2da,A BECK IN WINTER,Samuel Taylor Coleridge/A BECK IN WINTER.txt,2461,8d46e975007a3dc6efe3009cafe969abb384ed66309bb8de0c5161941d3bf9f2,8d46e975007a3dc6efe3009cafe969abb384ed66309bb8de0c5161941d3bf9f2,2461,87,67,410,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-1a7955bd13f99d94,A Character,Samuel Taylor Coleridge/A Character.txt,3238,7ddc498d261ebec3fdc9c5d7a7d8d8d00f91c4bb65bceb34ffecc55cb45f102d,7ddc498d261ebec3fdc9c5d7a7d8d8d00f91c4bb65bceb34ffecc55cb45f102d,3231,90,89,585,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-68657b6ca7903a42,A Child's Evening Prayer,Samuel Taylor Coleridge/A Child's Evening Prayer.txt,541,82300b1214e8b4c35011ce1d857c0ebde7479e9fd8c6e73b74f1effc5fd88ba0,82300b1214e8b4c35011ce1d857c0ebde7479e9fd8c6e73b74f1effc5fd88ba0,541,16,16,108,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-26cb1502df8d4e39,A Christmas Carol,Samuel Taylor Coleridge/A Christmas Carol.txt,2001,d7f4d21b12cdd55aa17f4071037ed592450e21f5966772e77694650802fad0ed,d7f4d21b12cdd55aa17f4071037ed592450e21f5966772e77694650802fad0ed,2000,71,56,342,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-45cb79bd429a5018,A COURT ALDERMAN AND WHISPERER OF SECRETS,Samuel Taylor Coleridge/A COURT ALDERMAN AND WHISPERER OF SECRETS.txt,106,3effa1889a0b35aaa916ac7221e09063d7d770fbd6511267c307be7382cf879f,3effa1889a0b35aaa916ac7221e09063d7d770fbd6511267c307be7382cf879f,106,2,2,20,suspiciously_short
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-3a1aceb8586f82f4,"A Day-dream. ('My eyes make pictures,' &c.)","Samuel Taylor Coleridge/A Day-dream. ('My eyes make pictures,' &c.).txt",1542,e2fca0092fd6f37b899c5e42ce6f76daca9b44c5871a1fec156c24a33999a46f,e2fca0092fd6f37b899c5e42ce6f76daca9b44c5871a1fec156c24a33999a46f,1542,41,36,278,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-a0f2ee0291244bbc,A DUNGEON,Samuel Taylor Coleridge/A DUNGEON.txt,105,7702f2e0f0074371b5cd8451e601bb0d878bc62ad6f7d6bbb09edc8c51b5ecad,7702f2e0f0074371b5cd8451e601bb0d878bc62ad6f7d6bbb09edc8c51b5ecad,105,3,3,19,duplicate_text|suspiciously_short
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-590d6756ff4b8ba2,"A Fragment found in a Lecture-room. , MS. E.]","Samuel Taylor Coleridge/A Fragment found in a Lecture-room. , MS. E.].txt",627,3fb269fd3907ff81d592f3d82a37544f0dbad406f23292772d926fb76f8b0476,3fb269fd3907ff81d592f3d82a37544f0dbad406f23292772d926fb76f8b0476,627,15,15,99,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-1ec1f3d93f1043d0,A Hymn,Samuel Taylor Coleridge/A Hymn.txt,702,fa05d3b28817de4eebfa15fc851563f7bf8757e30b9c802d08c365e175b2c176,fa05d3b28817de4eebfa15fc851563f7bf8757e30b9c802d08c365e175b2c176,702,22,20,122,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-23312a294a3b3baf,A LIAR BY PROFESSION,Samuel Taylor Coleridge/A LIAR BY PROFESSION.txt,271,9c0b055b1359973ee806996f3895310cbf4688b55e86d55d4437d02a680a42ef,9c0b055b1359973ee806996f3895310cbf4688b55e86d55d4437d02a680a42ef,271,7,7,50,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-fe6a2f9868fff94b,A Lover's Complaint to his Mistress. .],Samuel Taylor Coleridge/A Lover's Complaint to his Mistress. .].txt,524,cc505e69da6c6d35255d470d6207e3635d2668193695a5c1e841a226794d703a,cc505e69da6c6d35255d470d6207e3635d2668193695a5c1e841a226794d703a,524,14,12,93,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-3f11c461c388f083,A Mathematical Problem,Samuel Taylor Coleridge/A Mathematical Problem.txt,4305,bee356a6a0372167b32ab1960fe461625afd2cf01514cb66504508a8e8021c6d,bee356a6a0372167b32ab1960fe461625afd2cf01514cb66504508a8e8021c6d,4305,121,108,685,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-7443e760d2674b78,A METRICAL ACCIDENT,Samuel Taylor Coleridge/A METRICAL ACCIDENT.txt,615,d59424bb73a3e99a6b617527611e87ac68807c1fc216d7ddc7b6cf2a57c4e87e,d59424bb73a3e99a6b617527611e87ac68807c1fc216d7ddc7b6cf2a57c4e87e,615,20,15,82,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-28df177258566e15,A PLAINTIVE MOVEMENT,Samuel Taylor Coleridge/A PLAINTIVE MOVEMENT.txt,326,f175de7c7d7ad5b2a4871c3062699c3d0af251f51fdfb07dc219b7e2620bd613,f175de7c7d7ad5b2a4871c3062699c3d0af251f51fdfb07dc219b7e2620bd613,326,8,8,46,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-8b28ae6808635ead,A POEM UPON NOTHING,Samuel Taylor Coleridge/A POEM UPON NOTHING.txt,208,0c2251b82d6f5932b2d8bb444e73ca86ed1e353c8cc25d03b565dfba812049dd,0c2251b82d6f5932b2d8bb444e73ca86ed1e353c8cc25d03b565dfba812049dd,208,6,6,38,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-e9cfe3e6e684680a,A SIMILE,Samuel Taylor Coleridge/A SIMILE.txt,351,06ee7302105d3d4270eba6fbd43d50d84fdf779ee5fd49795164f67c7a964f6f,06ee7302105d3d4270eba6fbd43d50d84fdf779ee5fd49795164f67c7a964f6f,351,8,8,60,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-7b5dd003bfce3244,A Stranger Minstrel,Samuel Taylor Coleridge/A Stranger Minstrel.txt,2703,ef87517d5d95a0fb53fcfee8adc9e54d770fd3d9f4a08d58a47c005368fbb8d0,ef87517d5d95a0fb53fcfee8adc9e54d770fd3d9f4a08d58a47c005368fbb8d0,2703,74,71,482,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-d5627d1b9ef92da8,A Sunset,Samuel Taylor Coleridge/A Sunset.txt,707,d0ea5b917484b4b815ac8233dba41234ed6923b0756ca58ac0385461008d1da5,d0ea5b917484b4b815ac8233dba41234ed6923b0756ca58ac0385461008d1da5,707,21,18,124,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-0b52c5129f9fa4d3,A Thought suggested by a View of Saddleback in Cumberland,Samuel Taylor Coleridge/A Thought suggested by a View of Saddleback in Cumberland.txt,374,532b062059f60c67aa5d1bbd40d5c6b552d69c233c5c22be688cbeb19e6a4115,532b062059f60c67aa5d1bbd40d5c6b552d69c233c5c22be688cbeb19e6a4115,374,9,9,61,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-240c2ca2e52cf3de,A Tombless Epitaph,Samuel Taylor Coleridge/A Tombless Epitaph.txt,1696,da0efdb1e284f556f5864b2ce47c6a5d04bd7c23d8d4415bfe428912f8e84136,da0efdb1e284f556f5864b2ce47c6a5d04bd7c23d8d4415bfe428912f8e84136,1696,40,40,285,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-ff48de7830a06591,"A Wish. Written in Jesus Wood, Feb. 10, 1792. .]","Samuel Taylor Coleridge/A Wish. Written in Jesus Wood, Feb. 10, 1792. .].txt",675,14fcb45259f4198e2512bc9b4b786327bc73b55fed9a58d457ea81c1e6499be1,14fcb45259f4198e2512bc9b4b786327bc73b55fed9a58d457ea81c1e6499be1,675,19,16,106,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-bde9e956ad15758b,Addressed to a Young Man of Fortune [C. Lloyd],Samuel Taylor Coleridge/Addressed to a Young Man of Fortune [C. Lloyd].txt,739,adb98e606da1dea502477adcef8a74df37f0673f6ec2bc351b3350cbf2382050,adb98e606da1dea502477adcef8a74df37f0673f6ec2bc351b3350cbf2382050,739,16,16,117,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-9352d953d6141ce8,Alcaeus to Sappho,Samuel Taylor Coleridge/Alcaeus to Sappho.txt,653,db63b2e9f58c08ac3fa05ed7cb171a7a7af3be6e7ba1fa778a167942286f831e,db63b2e9f58c08ac3fa05ed7cb171a7a7af3be6e7ba1fa778a167942286f831e,653,24,20,121,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-304b77ca40507f63,"Alice du Clos; or, The Forked Tongue. A Ballad","Samuel Taylor Coleridge/Alice du Clos; or, The Forked Tongue. A Ballad.txt",6730,1d8aac92000c9a5a2afb4638ded1c64a73b6dc39eea1a7759e17c87c49844e09,1d8aac92000c9a5a2afb4638ded1c64a73b6dc39eea1a7759e17c87c49844e09,6730,228,195,1200,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-558e6e9a7ccb5cc6,ALWAYS AUDIBLE,Samuel Taylor Coleridge/ALWAYS AUDIBLE.txt,166,5e93e2440dc24508b875a5ffd9e8f4492e0014edea13f581277ddc62d58d6322,5e93e2440dc24508b875a5ffd9e8f4492e0014edea13f581277ddc62d58d6322,166,4,4,28,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-4ac17d043d29f1ce,An Angel Visitant. [ 1801.],Samuel Taylor Coleridge/An Angel Visitant. [ 1801.].txt,230,4d1e1cad5ddc8593da55a58381b34c6609c71f2ff40d5f402305e7b47eb93a25,4d1e1cad5ddc8593da55a58381b34c6609c71f2ff40d5f402305e7b47eb93a25,230,5,5,41,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-f4221efb878ab369,AN APOLOGY FOR SPENCERS,Samuel Taylor Coleridge/AN APOLOGY FOR SPENCERS.txt,274,3e56071c7581c6d589025b70e3eabd46280f368708eadd529cec0255b448d306,3e56071c7581c6d589025b70e3eabd46280f368708eadd529cec0255b448d306,274,5,5,37,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-9520f83005043448,An Effusion at Evening. Written in August 1792. (First Draft.),Samuel Taylor Coleridge/An Effusion at Evening. Written in August 1792. (First Draft.).txt,3105,58bd27268a53d2efcdda5564b9a4724da86d90126c546b2472694477df19ab24,58bd27268a53d2efcdda5564b9a4724da86d90126c546b2472694477df19ab24,3104,73,69,529,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-07c60202df63da03,An Exile,Samuel Taylor Coleridge/An Exile.txt,151,79fed0e91901ea9aca970439ab6228e195cbe0728e65af9edc9c99d9657f61a0,79fed0e91901ea9aca970439ab6228e195cbe0728e65af9edc9c99d9657f61a0,151,4,4,24,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-97df006ba7392444,AN EXPERIMENT FOR A METRE - I heard a voice pealing loud triumph to-day,Samuel Taylor Coleridge/AN EXPERIMENT FOR A METRE - I heard a voice pealing loud triumph to-day.txt,365,8041b65db7e30e9168963218fc042fc4a2a7b6e5f0a7267365e24024d09cc460,8041b65db7e30e9168963218fc042fc4a2a7b6e5f0a7267365e24024d09cc460,365,8,8,62,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-6f6ba4f9c91bc938,AN EXPERIMENT FOR A METRE - I wish on earth to sing,Samuel Taylor Coleridge/AN EXPERIMENT FOR A METRE - I wish on earth to sing.txt,609,c44103d823f84cccce2308f24b89a143c8834445befb7b60b4e7faf7537f52c9,c44103d823f84cccce2308f24b89a143c8834445befb7b60b4e7faf7537f52c9,609,19,17,108,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-509853444774f827,AN EXPERIMENT FOR A METRE - Ye fowls of ill presage,Samuel Taylor Coleridge/AN EXPERIMENT FOR A METRE - Ye fowls of ill presage.txt,455,9f8048338f1834d8f21fbfb6dbe55c7900359d1560347040581d402b383b5455,9f8048338f1834d8f21fbfb6dbe55c7900359d1560347040581d402b383b5455,455,16,16,82,
1.0,versemap-reference-d9969e023145ab13,samuel-taylor-coleridge,Samuel Taylor Coleridge,samuel-taylor-coleridge-f1723857253ce4a1,"AN EXPERIMENT FOR A METRE - ˘ ˘ ¯, ˘ ˘ ¯","Samuel Taylor Coleridge/AN EXPERIMENT FOR A METRE - ˘ ˘ ¯, ˘ ˘ ¯.txt",363,71f94a5843fe316e00f92dc36db581c957a19a2c6ac6b0f733a5134b912f1330,71f94a5843fe316e00f92dc36db581c957a19a2c6ac6b0f733a5134b912f1330,312,14,13,35,
